id,samples,features,info,class,n_jobs,solver,penalty,dual,tol,C,fit_intercept,intercept_scale,iteration,mutli-class
12361,40000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12362,41000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12363,42000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12364,43000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12365,44000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12366,45000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12367,46000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12368,47000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12369,48000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12370,49000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12371,50000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12372,51000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12373,52000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12374,53000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12375,54000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12376,55000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12377,56000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12378,57000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12379,58000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12380,59000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12381,60000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12382,61000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12383,62000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12384,63000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12385,64000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12386,65000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12387,66000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12388,67000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12389,68000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12390,69000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12391,70000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12392,71000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12393,72000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12394,73000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12395,74000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12396,75000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12397,76000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12398,77000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12399,78000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12400,79000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12401,80000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12402,81000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12403,82000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12404,83000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12405,84000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12406,85000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12407,86000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12408,87000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12409,88000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12410,89000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12411,90000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12412,91000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12413,92000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12414,93000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12415,94000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12416,95000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12417,96000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12418,97000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12419,98000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12420,99000,5,2,2,7, 'lbfgs', 'l2', False,1,10, False,0,100, 'ovr'
12421,10000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12422,11000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12423,12000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12424,13000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12425,14000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12426,15000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12427,16000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12428,17000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12429,18000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12430,19000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12431,20000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12432,21000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12433,22000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12434,23000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12435,24000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12436,25000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12437,26000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12438,27000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12439,28000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12440,29000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12441,30000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12442,31000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12443,32000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12444,33000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12445,34000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12446,35000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12447,36000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12448,37000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12449,38000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12450,39000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12451,40000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12452,41000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12453,42000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12454,43000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12455,44000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12456,45000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12457,46000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12458,47000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12459,48000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12460,49000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12461,50000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12462,51000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12463,52000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12464,53000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12465,54000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12466,55000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12467,56000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12468,57000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12469,58000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12470,59000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12471,60000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12472,61000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12473,62000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12474,63000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12475,64000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12476,65000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12477,66000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12478,67000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12479,68000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12480,69000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12481,70000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12482,71000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12483,72000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12484,73000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12485,74000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12486,75000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12487,76000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12488,77000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12489,78000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12490,79000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12491,80000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12492,81000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12493,82000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12494,83000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12495,84000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12496,85000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12497,86000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12498,87000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12499,88000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12500,89000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12501,90000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12502,91000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12503,92000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12504,93000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12505,94000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12506,95000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12507,96000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12508,97000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12509,98000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12510,99000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12511,10000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12512,11000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12513,12000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12514,13000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12515,14000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12516,15000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12517,16000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12518,17000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12519,18000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12520,19000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12521,20000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12522,21000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12523,22000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12524,23000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12525,24000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12526,25000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12527,26000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12528,27000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12529,28000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12530,29000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12531,30000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12532,31000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12533,32000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12534,33000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12535,34000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12536,35000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12537,36000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12538,37000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12539,38000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12540,39000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12541,40000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12542,41000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12543,42000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12544,43000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12545,44000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12546,45000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12547,46000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12548,47000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12549,48000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12550,49000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12551,50000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12552,51000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12553,52000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12554,53000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12555,54000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12556,55000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12557,56000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12558,57000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12559,58000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12560,59000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12561,60000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12562,61000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12563,62000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12564,63000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12565,64000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12566,65000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12567,66000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12568,67000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12569,68000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12570,69000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12571,70000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12572,71000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12573,72000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12574,73000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12575,74000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12576,75000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12577,76000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12578,77000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12579,78000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12580,79000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12581,80000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12582,81000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12583,82000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12584,83000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12585,84000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12586,85000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12587,86000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12588,87000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12589,88000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12590,89000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12591,90000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12592,91000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12593,92000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12594,93000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12595,94000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12596,95000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12597,96000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12598,97000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12599,98000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12600,99000,50,2,2,1, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
12601,10000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12602,11000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12603,12000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12604,13000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12605,14000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12606,15000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12607,16000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12608,17000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12609,18000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12610,19000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12611,20000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12612,21000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12613,22000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12614,23000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12615,24000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12616,25000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12617,26000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12618,27000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12619,28000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12620,29000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12621,30000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12622,31000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12623,32000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12624,33000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12625,34000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12626,35000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12627,36000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12628,37000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12629,38000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12630,39000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12631,40000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12632,41000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12633,42000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12634,43000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12635,44000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12636,45000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12637,46000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12638,47000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12639,48000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12640,49000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12641,50000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12642,51000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12643,52000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12644,53000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12645,54000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12646,55000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12647,56000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12648,57000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12649,58000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12650,59000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12651,60000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12652,61000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12653,62000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12654,63000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12655,64000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12656,65000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12657,66000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12658,67000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12659,68000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12660,69000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
12661,70000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
